"gender","age","country","education","undergraduate_major","job_role","industry","years_experience","ML_atwork","Activities_Analyze.and.understand.data.to.influence.product.or.business.decisions","Activities_Build.and.or.run.a.machine.learning.service.that.operationally.improves.my.product.or.workflows","Activities_Build.and.or.run.the.data.infrastructure.that.my.business.uses.for.storing..analyzing..and.operationalizing.data","Activities_Build.prototypes.to.explore.applying.machine.learning.to.new.areas","Activities_Do.research.that.advances.the.state.of.the.art.of.machine.learning","Activities_None.of.these.activities.are.an.important.part.of.my.role.at.work","Notebooks_Kaggle.Kernels","Notebooks_Google.Colab","Notebooks_Azure.Notebook","Notebooks_Google.Cloud.Datalab","Notebooks_JupyterHub.Binder","Notebooks_None","cloud_Google.Cloud.Platform..GCP.","cloud_Amazon.Web.Services..AWS.","cloud_Microsoft.Azure","cloud_IBM.Cloud","cloud_Alibaba.Cloud","cloud_I.have.not.used.any.cloud.providers","Programming_Python","Programming_R","Programming_SQL","Programming_Bash","Programming_Java","Programming_Javascript.Typescript","Programming_Visual.Basic.VBA","Programming_C.C..","Programming_MATLAB","Programming_Scala","Programming_Julia","Programming_SAS.STATA","Programming_language_used_most_often","ML_framework_Scikit.Learn","ML_framework_TensorFlow","ML_framework_Keras","ML_framework_PyTorch","ML_framework_Spark.MLlib","ML_framework_H20","ML_framework_Caret","ML_framework_Xgboost","ML_framework_randomForest","ML_framework_None","Visualization_ggplot2","Visualization_Matplotlib","Visualization_Altair","Visualization_Shiny","Visualization_Plotly","Visualization_None","percent_actively.coding","How.long.have.you.been.writing.code.to.analyze.data.","For.how.many.years.have.you.used.machine.learning.methods..at.work.or.in.school..","Do.you.consider.yourself.to.be.a.data.scientist.","data_Categorical.Data","data_Genetic.Data","data_Geospatial.Data","data_Image.Data","data_Numerical.Data","data_Sensor.Data","data_Tabular.Data","data_text.Data","data_Time.Series.Data","data_Video.Data","explainability.model_Examine.individual.model.coefficients","explainability.model_examine.feature.correlations","explainability.model_Examine.feature.importances","explainability.model_Create.partial.dependence.plots","explainability.model_LIME.functions","explainability.model_SHAP.functions","explainability.model_None.I.do.not.use.these.model.explanation.techniques","wage","outlier_flag","disporve_outlier_flag"
"Male","18-21","Germany","Master’s degree","Mathematics or statistics","Student","Academics/Education","0-1","No (we do not use ML methods)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"R",1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,"1% to 25% of my time","1-2 years","< 1 year","Probably not",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4898.00736960024,FALSE,FALSE
"Male","18-21","United States of America","Master’s degree","Computer science (software engineering, etc.)","Software Engineer","Online Service/Internet-based Services","0-1","We have well established ML methods (i.e., models in production for more than 2 years)",0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,"50% to 74% of my time","5-10 years","3-4 years","Maybe",0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,111191.941690631,TRUE,FALSE
"Male","18-21","United Kingdom of Great Britain and Northern Ireland","Bachelor’s degree","Mathematics or statistics","Student","I am a student","0-1","I do not know",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"R",0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Maybe",1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3052.75399703532,FALSE,FALSE
"Male","18-21","Brazil","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Academics/Education","1-2","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,"C/C++",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Probably not",1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5604.77076843381,FALSE,FALSE
"Male","18-21","Russia","Bachelor’s degree","Mathematics or statistics","Data Analyst","I am a student","0-1","I do not know",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Python",1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,"25% to 49% of my time","< 1 year","1-2 years","Definitely yes",1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,4079.39728535712,FALSE,FALSE
"Female","18-21","Portugal","Master’s degree","Mathematics or statistics","Data Scientist","I am a student","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"R",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"75% to 99% of my time","3-5 years","< 1 year","Probably yes",1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,3854.36289384961,FALSE,TRUE
"Male","18-21","United States of America","Bachelor’s degree","Physics or astronomy","Student","I am a student","1-2","I do not know",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Java",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"1% to 25% of my time","3-5 years","I have never studied machine learning but plan to learn in the future","Maybe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","We recently started using ML methods (i.e., models in production for less than 2 years)",1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"Python",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"100% of my time","1-2 years","2-3 years","Probably yes",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6725.92420410365,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","No (we do not use ML methods)",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"Python",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","1-2 years","1-2 years","Maybe",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,FALSE,FALSE
"Male","18-21","United States of America","Master’s degree","Computer science (software engineering, etc.)","Data Scientist","Military/Security/Defense","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,"Java",1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,"75% to 99% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,54500.0313986093,FALSE,FALSE
"Male","18-21","Other","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","1-2","We are exploring ML methods (and may one day put a model into production)",0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,"Python",1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,"75% to 99% of my time","< 1 year","< 1 year","Probably yes",0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,6723.04956894368,FALSE,FALSE
"Male","18-21","Nigeria","Bachelor’s degree","Other","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,"Python",1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Maybe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE
"Male","18-21","Mexico","Bachelor’s degree","A business discipline (accounting, economics, finance, etc.)","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,"R",1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,"1% to 25% of my time","1-2 years","< 1 year","Probably not",1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,4351.57714225352,FALSE,FALSE
"Male","18-21","Russia","Bachelor’s degree","Computer science (software engineering, etc.)","Data Analyst","Accounting/Finance","0-1","We have well established ML methods (i.e., models in production for more than 2 years)",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"Python",1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,"50% to 74% of my time","< 1 year","< 1 year","Definitely yes",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6160.79152282327,FALSE,TRUE
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Manufacturing/Fabrication","0-1","No (we do not use ML methods)",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,"Javascript/Typescript",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","1-2 years","1-2 years","Maybe",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,13426.2402709574,FALSE,FALSE
"Female","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Military/Security/Defense","0-1","We are exploring ML methods (and may one day put a model into production)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,53182.4535755441,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Physics or astronomy","Research Assistant","Academics/Education","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,"25% to 49% of my time","3-5 years","2-3 years","Maybe",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6500.42323954403,FALSE,TRUE
"Male","18-21","United States of America","Bachelor’s degree","Mathematics or statistics","Student","I am a student","1-2","I do not know",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,"R",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,"1% to 25% of my time","1-2 years","I have never studied machine learning but plan to learn in the future","Maybe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"Female","18-21","Colombia","Some college/university study without earning a bachelor’s degree","Engineering (non-computer focused)","Student","I am a student","3-4","No (we do not use ML methods)",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"MATLAB",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"25% to 49% of my time","1-2 years","< 1 year","Maybe",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6450.52102208138,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Engineering (non-computer focused)","Student","I am a student","0-1","I do not know",0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,"Python",1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,"1% to 25% of my time","< 1 year","< 1 year","Probably yes",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6914.6794853732,FALSE,FALSE
"Prefer to self-describe","18-21","Brazil","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Computers/Technology","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"Python",1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,"50% to 74% of my time","< 1 year","< 1 year","Probably yes",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,14908.3338240162,FALSE,TRUE
"Male","18-21","Brazil","Bachelor’s degree","Mathematics or statistics","Student","I am a student","11-15","We use ML methods for generating insights (but do not put working models into production)",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"R",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,"50% to 74% of my time","1-2 years","< 1 year","Maybe",1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,3774.75247345865,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Information technology, networking, or system administration","Student","I am a student","5-11","We have well established ML methods (i.e., models in production for more than 2 years)",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"Java",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,"1% to 25% of my time","5-10 years","5-10 years","Definitely not",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,548323.239057325,TRUE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","I do not know",0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","2-3 years","Maybe",0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,6916.07051435858,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Information technology, networking, or system administration","Student","I am a student","15-20","No (we do not use ML methods)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Online Service/Internet-based Services","1-2","No (we do not use ML methods)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,"Java",1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Probably not",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3272.49943837523,FALSE,FALSE
"Male","18-21","United Kingdom of Great Britain and Northern Ireland","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,"1% to 25% of my time","1-2 years","< 1 year","Probably yes",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13074.6630299836,FALSE,TRUE
"Male","18-21","Indonesia","Some college/university study without earning a bachelor’s degree","Mathematics or statistics","Student","I am a student","3-4","I do not know",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Python",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"50% to 74% of my time","1-2 years","I have never studied machine learning but plan to learn in the future","Probably not",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,6344.97590828687,FALSE,FALSE
"Male","18-21","Canada","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Shipping/Transportation","1-2","No (we do not use ML methods)",0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Physics or astronomy","Student","I am a student","0-1","I do not know",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,"Java",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"1% to 25% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Probably not",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"Male","18-21","United States of America","Some college/university study without earning a bachelor’s degree","Information technology, networking, or system administration","Student","Medical/Pharmaceutical","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"50% to 74% of my time","< 1 year","< 1 year","Maybe",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,26251.2620883062,FALSE,FALSE
"Female","18-21","Republic of Korea","Bachelor’s degree","Information technology, networking, or system administration","Research Assistant","Computers/Technology","0-1","We use ML methods for generating insights (but do not put working models into production)",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Python",1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably yes",0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,13939.0773093328,FALSE,FALSE
"Female","18-21","Indonesia","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","0-1","No (we do not use ML methods)",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Other",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"50% to 74% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3251.61944888532,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,"R",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably yes",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4350.2455893904,FALSE,FALSE
"Male","18-21","Philippines","Master’s degree","Computer science (software engineering, etc.)","Research Scientist","Academics/Education","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,"50% to 74% of my time","< 1 year","2-3 years","Probably yes",1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,5548.61518833786,FALSE,TRUE
"Male","18-21","Canada","Bachelor’s degree","Mathematics or statistics","Student","I am a student","2-3","I do not know",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,"R",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"25% to 49% of my time","1-2 years","< 1 year","Probably not",1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4391.65524858981,FALSE,FALSE
"Male","18-21","Japan","Bachelor’s degree","Medical or life sciences (biology, chemistry, medicine, etc.)","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,"C/C++",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4252.41597928107,FALSE,FALSE
"Male","18-21","China","Some college/university study without earning a bachelor’s degree","Engineering (non-computer focused)","Student","I am a student","11-15","I do not know",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably yes",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4845.00816743821,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Other","Student","I am a student","2-3","I do not know",0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,"Python",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"25% to 49% of my time","I have never written code but I want to learn","I have never studied machine learning but plan to learn in the future","Definitely not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4339.13541119546,FALSE,FALSE
"Female","18-21","United States of America","Some college/university study without earning a bachelor’s degree","Mathematics or statistics","Student","I am a student","11-15","I do not know",0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,"Java",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"1% to 25% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Definitely not",0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,5075.74718352407,FALSE,FALSE
"Male","18-21","South Korea","Master’s degree","Computer science (software engineering, etc.)","Software Engineer","Online Service/Internet-based Services","2-3","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Probably not",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15668.3197878301,FALSE,FALSE
"Male","18-21","Germany","Bachelor’s degree","A business discipline (accounting, economics, finance, etc.)","Business Analyst","Other","1-2","No (we do not use ML methods)",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"R",1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"1% to 25% of my time","1-2 years","< 1 year","Probably not",1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,15190.6314380467,FALSE,FALSE
"Male","18-21","India","Master’s degree","Engineering (non-computer focused)","Student","I am a student","0-1","I do not know",1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,"Python",1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely yes",0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,23907.5963580981,FALSE,FALSE
"Male","18-21","Russia","Bachelor’s degree","Mathematics or statistics","Student","I am a student","1-2","I do not know",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Python",1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably yes",0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,6676.99927464128,FALSE,FALSE
"Male","18-21","China","Master’s degree","Computer science (software engineering, etc.)","Data Analyst","Medical/Pharmaceutical","0-1","I do not know",1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,"Python",1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"25% to 49% of my time","1-2 years","1-2 years","Probably not",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5524.57712963223,FALSE,FALSE
"Male","18-21","Germany","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Academics/Education","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"Python",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"25% to 49% of my time","1-2 years","1-2 years","Probably yes",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"Male","18-21","Ukraine","Master’s degree","A business discipline (accounting, economics, finance, etc.)","Research Scientist","Medical/Pharmaceutical","0-1","We are exploring ML methods (and may one day put a model into production)",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,"Python",1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Probably yes",1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6177.99226380885,FALSE,FALSE
"Male","18-21","Spain","Master’s degree","Computer science (software engineering, etc.)","Software Engineer","Other","1-2","We recently started using ML methods (i.e., models in production for less than 2 years)",1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"Python",1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,"50% to 74% of my time","3-5 years","1-2 years","Probably yes",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,34633.0842198804,FALSE,TRUE
"Male","18-21","Russia","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"50% to 74% of my time","I have never written code but I want to learn","I have never studied machine learning but plan to learn in the future","Probably yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","0-1","No (we do not use ML methods)",0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"Javascript/Typescript",1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,"75% to 99% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Netherlands","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,"Python",1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,"75% to 99% of my time","1-2 years","< 1 year","Probably yes",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,FALSE,TRUE
"Male","18-21","Spain","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","I am a student","11-15","I do not know",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,"Java",0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Probably not",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
